population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
0.01,0.45,0.02,0.97,0.06,0.02,0.35,0.37,0.23,0.39,0.02,0.78,0.51,0.65,0.15,0.67,0.4,0.08,0.66,0.48,0.44,0.42,0.47,0.0,0.39,0.45,0.48,0.01,0.1,0.2,0.22,0.56,0.32,0.61,0.35,0.59,0.24,0.6,0.35,0.32,0.28,0.32,0.46,0.84,0.85,0.94,0.78,0.51,0.62,0.0,0.03,0.0,0.05,0.06,0.1,0.22,0.01,0.01,0.02,0.03,0.89,0.01,0.13,0.14,0.5,0.51,0.44,0.69,0.04,0.43,0.5,0.05,0.46,0.68,0.13,0.76,0.56,0.08,0.0,0.43,0.43,0.47,0.51,0.59,0.74,0.65,0.55,0.64,0.56,0.0,0.0,0.08,0.33,0.62,0.64,0.42,0.0582986271248767,0.2180860905211633,0.9366346794760864,0.2192052676677065,0.037729491606252,0.1759134616074125,0.3405472960391486,0.218007683788423,1.0103615655608016,0.790918512855834,0.1172175760252721,0.1081375388729491,0.0403616532751693,0.1485089528387745,-0.0377953914213335,0.453965944623843,0.2269996650854547,0.07,0.06,0.06,0.0412097350043913,0.032005820019555,0.6266258909419815,0.329050248318546,0.0,0.1779079633102966,0.06
0.0,0.56,0.09,0.56,0.18,0.87,0.47,0.5,0.3,0.31,0.0,0.0,0.17,0.55,0.54,0.35,0.47,0.25,0.4,0.22,0.16,0.2,0.19,0.01,0.27,0.16,0.22,0.02,0.54,0.67,0.62,0.16,0.67,0.36,0.48,0.26,0.49,0.26,0.49,0.31,0.5,0.51,0.64,0.63,0.59,0.61,0.66,0.28,0.3,0.0,0.17,0.01,0.57,0.46,0.66,0.7,0.28,0.2,0.26,0.26,0.32,0.36,0.44,0.42,0.59,0.58,0.59,0.54,0.48,0.53,0.5,0.03,0.48,0.55,0.81,0.7,0.56,0.75,0.57,0.06,0.06,0.07,0.13,0.16,0.18,0.17,0.69,0.22,0.21,0.0,0.0,0.21,0.81,0.64,0.72,0.83,0.0119552998451291,0.217993957085066,0.9653258890518536,0.2356668741313488,-0.0694980665373678,0.1336123265353284,0.0876245809199361,0.2183616501904036,0.8492947527068144,0.7670648578781485,-0.1405844365480484,0.6381112668694041,0.0881389736033062,0.2728992643708869,-0.0180509549716594,0.4714116564685073,0.2977296428123367,0.02,0.14,0.01,0.0677761673723314,-0.0098338802312047,0.9940330057387878,0.5316356701293561,0.0,0.1776741930880254,0.51
0.06,0.21,0.51,0.57,0.04,0.11,0.15,0.25,0.14,1.0,0.07,1.0,0.32,0.12,0.19,0.65,0.94,0.2,0.7,0.33,0.56,0.71,0.2,0.29,0.4,0.38,0.36,0.05,0.29,0.33,0.43,0.34,0.46,0.21,0.13,0.34,0.23,0.4,0.52,0.32,0.48,0.52,0.19,0.37,0.32,0.48,0.43,0.69,0.65,0.05,0.44,0.05,0.33,0.53,0.57,0.66,0.33,0.46,0.46,0.48,0.71,0.29,0.25,0.2,0.23,0.18,0.37,0.61,0.24,0.83,0.0,0.33,0.02,0.65,0.17,0.32,0.75,0.25,0.17,0.18,0.2,0.28,0.44,0.48,0.56,0.5,0.62,0.64,0.39,0.0,0.03,0.42,0.15,0.5,0.57,0.44,0.0333701423159483,0.2175386996175069,0.9652152092636124,0.2663448591997061,0.0017350586841521,0.1971937049350689,0.1623275186742118,0.217781619669523,0.6519234624503896,0.8283153372934573,0.2259940609998258,0.0381348822583953,0.0468373311075155,0.1588483693808554,-0.0383702666001026,0.5043004892789134,0.2966281844987393,0.04,0.27,0.06,0.1061894840045333,0.0072981149400352,0.62381110740238,0.570114039967903,0.0,0.1833176702350482,0.58
0.0,0.64,0.01,0.92,0.29,0.03,0.53,0.41,0.37,0.45,0.01,0.91,1.0,0.58,0.4,0.97,0.41,0.07,0.32,1.0,1.0,1.0,0.75,0.0,0.97,0.47,0.34,0.0,0.08,0.04,0.02,1.0,0.18,0.47,0.25,0.88,0.0,1.0,0.12,0.38,0.13,0.13,0.45,0.93,0.95,0.96,0.88,0.3,0.26,0.0,0.04,0.01,0.18,0.17,0.26,0.36,0.11,0.09,0.12,0.16,0.85,0.04,0.18,0.21,0.56,0.58,0.29,0.9,0.0,0.08,1.0,0.01,0.84,0.87,0.05,0.68,0.35,0.0,0.0,1.0,1.0,1.0,0.57,1.0,1.0,1.0,0.58,0.38,0.46,0.0,0.0,0.25,0.54,0.8,0.69,0.77,0.0242791037428269,0.2176743010454513,0.9631401948372428,0.2823696776662456,0.0196427931156754,0.2237341787910736,0.3448123240716063,0.2176324647014278,0.7303488557098605,0.5616605426048042,0.2423098512335666,0.1438504204488661,0.1267501120160976,0.2325658607674152,0.0035957446395153,0.3982562531895734,0.2883451628684949,0.05,0.05,0.41,-0.0215949331615309,0.0364603299622589,0.8498095636919505,0.2754408473725158,0.0,0.2454608483641033,0.05
0.01,0.46,0.02,0.91,0.3,0.03,0.32,0.31,0.2,0.55,0.03,1.0,1.0,0.62,0.17,0.96,0.53,0.08,0.46,1.0,1.0,1.0,0.45,0.0,0.61,0.86,1.0,0.0,0.04,0.1,0.1,1.0,0.07,0.51,0.17,0.7,0.02,1.0,0.11,0.32,0.16,0.14,0.44,0.92,0.95,0.98,0.81,0.18,0.17,0.0,0.04,0.02,0.27,0.3,0.3,0.33,0.25,0.24,0.22,0.23,0.73,0.08,0.14,0.15,0.5,0.56,0.17,0.86,0.02,0.18,0.5,0.01,0.92,0.8,0.12,0.47,0.17,0.01,0.14,0.89,1.0,1.0,0.82,0.81,0.97,0.81,0.53,0.36,0.37,0.01,0.0,0.39,0.41,0.8,0.69,0.59,-0.0037229448682104,0.2178472631164428,0.9858259688383308,0.2578753742755796,0.0448990226946635,0.1733987279288319,0.2117613978382964,0.2176048485374253,0.7857989849231967,0.6919595576602515,0.1879342089356322,0.1302187398860012,0.1317448206870883,0.2361580729011823,-0.0099207407607652,0.4040847048202478,0.2878197214667841,0.02,0.17,0.98,0.0298011227734015,0.0241063422953321,0.8457159089809103,0.2281147462719548,0.0,0.2258424293807325,0.05
0.04,0.17,0.02,0.98,0.02,0.03,0.2,0.24,0.15,1.0,0.05,1.0,0.24,0.1,0.17,0.67,0.96,0.16,0.97,0.29,0.4,0.39,0.13,0.38,0.27,0.5,0.51,0.02,0.18,0.18,0.3,0.29,0.2,0.23,0.2,0.43,0.24,0.39,0.52,0.21,0.49,0.53,0.15,0.6,0.64,0.64,0.47,0.6,0.76,0.01,0.06,0.02,0.12,0.13,0.12,0.15,0.06,0.06,0.05,0.05,0.89,0.04,0.05,0.05,0.16,0.18,0.17,0.67,0.05,0.79,0.0,0.13,0.42,0.65,0.04,0.17,0.71,0.15,0.0,0.16,0.15,0.15,0.32,0.33,0.36,0.34,0.58,0.55,0.22,0.0,0.0,0.21,0.06,0.48,0.56,0.37,-0.014665221604121,0.2169260891741102,1.001615581926068,0.2678249449328053,-0.008492117639224,0.18623842994626,0.2315510242159839,0.2174811505138404,1.1264797668054058,0.919818486195212,0.1349878127377105,0.0969069583084051,0.1365977728648898,0.1650912847476463,-0.0727099214560922,0.5040321940976549,0.2880234003337936,0.03,0.27,0.04,0.0909427896161085,-0.0050619679518764,0.8481012709471837,0.5015206194489257,0.0,0.2415224709479984,0.21
0.32,0.66,0.19,0.35,1.0,0.46,0.48,0.52,0.35,0.32,0.33,1.0,0.25,0.45,0.26,0.31,0.42,1.0,0.46,0.24,0.21,0.29,0.2,0.14,0.16,0.27,0.28,0.4,0.57,0.61,0.58,0.23,0.7,0.31,0.26,0.45,0.45,0.35,0.61,0.53,0.64,0.65,0.8,0.47,0.5,0.55,0.54,0.23,0.18,0.2,0.44,0.32,0.32,0.47,0.6,0.71,0.51,0.66,0.76,0.83,0.36,0.73,0.82,0.73,0.68,0.57,0.78,0.29,0.77,0.64,0.0,0.2,0.81,0.36,0.36,0.22,0.65,0.29,0.39,0.22,0.24,0.26,0.33,0.34,0.38,0.35,0.67,0.51,0.24,0.3,0.14,0.67,0.53,0.4,0.65,0.7,0.04,0.09,0.95,0.12,0.11,0.18,0.61,0.09,0.31,0.84,0.23,0.03,0.0,0.18,0.07,0.57,0.66,0.15,0.34,0.11,0.16,0.09,0.87,0.5,0.81,0.16,0.65
0.12,0.46,0.26,0.66,0.47,0.11,0.3,0.36,0.21,0.45,0.13,1.0,0.78,0.69,0.23,0.75,0.44,0.11,0.53,0.82,0.84,0.91,0.43,0.37,0.64,0.45,0.6,0.03,0.09,0.16,0.19,0.76,0.24,0.6,0.24,0.73,0.13,0.85,0.23,0.38,0.3,0.28,0.44,0.81,0.73,0.89,0.77,0.36,0.4,0.03,0.18,0.1,0.43,0.51,0.52,0.51,0.54,0.57,0.52,0.48,0.65,0.19,0.21,0.21,0.46,0.51,0.36,0.69,0.12,0.46,0.5,0.07,0.85,0.66,0.12,0.47,0.31,0.06,0.15,0.75,0.8,0.84,0.55,0.62,0.89,0.63,0.34,0.55,0.78,0.31,0.0,0.54,0.67,0.73,0.69,0.73,0.0597743550186146,0.2179819042625524,0.9333827123226016,0.2165548461775248,-0.0091613445657404,-0.0078267564686624,0.0248362847322343,0.2179484536513412,0.6148158655970947,0.7467979855520709,0.1785844089710916,0.0440409195666537,0.0987172437924568,0.1633985396509319,0.0046385449170844,0.452006724405109,0.3028459531480016,0.09,0.23,1.0,0.0301653405672959,0.0578000750825191,0.4570382137711777,0.2585904181581739,0.0,0.1863994399390066,0.1
0.02,0.59,0.13,0.45,0.03,0.78,0.51,0.54,0.37,0.39,0.0,0.0,0.16,0.49,1.0,0.35,0.52,0.44,0.24,0.16,0.17,0.26,0.15,0.16,0.1,0.15,0.18,0.04,0.6,0.69,0.66,0.21,0.52,0.46,0.34,0.39,0.5,0.28,0.43,0.31,0.42,0.44,0.68,0.68,0.61,0.74,0.72,0.49,0.45,0.01,0.22,0.01,0.3,0.26,0.33,0.45,0.15,0.11,0.13,0.16,0.36,0.42,0.58,0.54,0.6,0.54,0.66,0.48,0.52,0.56,0.0,0.04,0.61,0.52,0.56,0.66,0.48,0.87,0.28,0.04,0.04,0.06,0.13,0.16,0.18,0.17,0.41,0.34,0.37,0.0,0.0,0.2,0.8,0.52,0.63,0.77,0.0233808987524369,0.2176047359282238,0.9410450723858316,0.2262121182254867,-0.0580911829458273,0.1007818554149605,0.042921049159028,0.2181395256416901,0.8010865403223363,0.6673713199361356,-0.0362478704030155,0.6239223161817833,-0.0658300479289555,0.4096530758320934,0.0144364523723019,0.4494010796332827,0.2744647124590263,0.04,0.14,0.0,0.0558711980154252,0.014516035488189,0.9381866409048012,0.4694842605676406,0.0,0.218654571646291,0.23
0.01,0.42,0.02,0.91,0.21,0.16,0.29,0.4,0.26,0.68,0.03,1.0,0.44,0.51,0.08,0.64,0.7,0.13,0.58,0.46,0.44,0.43,0.4,0.0,0.38,0.45,0.44,0.0,0.07,0.51,0.56,0.23,0.29,0.51,0.53,0.2,0.4,0.3,0.24,0.4,0.31,0.29,0.44,0.74,0.76,0.84,0.65,0.43,0.46,0.0,0.06,0.02,0.29,0.31,0.33,0.34,0.4,0.38,0.36,0.35,0.49,0.31,0.17,0.18,0.46,0.48,0.45,0.55,0.1,0.48,0.5,0.01,0.92,0.54,0.04,0.36,0.23,0.07,0.15,0.53,0.48,0.42,0.46,0.51,0.66,0.53,0.31,0.54,1.0,0.0,0.0,0.59,0.59,0.8,0.77,0.77,0.0560161516178511,0.216932591371316,0.9408741201597076,0.2588636824227456,0.0090844506595418,0.0364627744295658,0.0253053321931735,0.2174340784001308,0.8405752442933992,0.9910605035546474,-0.0448082846701032,0.0872077115764256,-0.0148703177065048,0.0370087446947224,-0.0023243942013915,0.4622616510732912,0.3017942896587116,0.01,0.56,0.26,0.0107233026589789,0.0426664336163187,0.7407415220427407,0.1608729402233223,0.0,0.1437596950745797,0.05
0.0,0.26,0.03,0.93,0.09,0.1,0.22,0.38,0.23,0.74,0.02,1.0,0.35,0.44,0.18,0.58,0.72,0.28,0.53,0.43,0.48,0.46,0.84,0.15,0.41,0.32,0.35,0.01,0.16,0.19,0.34,0.23,0.16,0.52,0.04,0.22,0.13,0.35,0.44,0.51,0.48,0.48,0.31,0.54,0.56,0.61,0.46,0.08,0.37,0.0,0.17,0.01,0.11,0.21,0.2,0.23,0.06,0.1,0.09,0.1,0.77,0.05,0.16,0.14,0.29,0.32,0.27,0.53,0.1,0.46,0.5,0.13,0.0,0.52,0.04,0.81,0.27,0.08,0.0,0.32,0.33,0.36,0.53,0.56,0.61,0.57,0.64,0.55,0.86,0.0,0.0,0.24,0.43,0.71,0.78,0.72,0.0584326103079234,0.2171850884131677,0.9066767440727804,0.396891597475378,0.0682223746405519,0.2800864230378038,0.2319458777296114,0.2166129570642637,0.8163948898086082,0.9267670106284082,-0.2356381552106754,0.1904403404030278,-0.0107567475372766,-0.0356010141742033,-0.015627735843293,0.4744199372517913,0.259401580567494,0.0,0.43,0.71,0.0079062453998004,0.0643088367600063,1.2927360136013366,0.2873417824562662,0.0,0.1575632731644072,0.13
0.36,0.34,0.61,0.41,0.11,0.16,0.41,0.6,0.39,0.36,0.37,1.0,0.18,0.42,0.11,0.37,0.43,0.81,0.42,0.2,0.22,0.3,0.21,0.17,0.17,0.18,0.21,0.48,0.62,0.38,0.54,0.29,0.58,0.41,0.57,0.58,0.48,0.37,0.73,0.79,0.72,0.75,0.5,0.06,0.11,0.08,0.03,0.41,0.38,0.55,1.0,0.1,0.35,0.37,0.42,0.46,0.15,0.14,0.15,0.15,0.76,0.16,0.37,0.26,0.33,0.43,0.3,0.32,0.13,0.6,0.0,0.4,0.7,0.3,0.73,0.4,0.0,0.47,0.3,0.14,0.12,0.09,0.32,0.31,0.32,0.31,0.84,0.51,0.78,0.17,0.0,0.18,0.71,0.44,0.78,0.76,0.13,0.26,0.87,0.31,0.23,0.38,0.49,0.26,0.62,0.64,0.34,0.19,0.15,0.36,0.12,0.43,0.6,0.1,0.54,0.6,0.3,0.18,0.73,1.0,0.56,0.34,0.48
0.04,0.37,0.03,0.87,0.39,0.04,0.36,0.51,0.29,0.18,0.06,1.0,0.51,0.84,0.18,0.61,0.16,0.08,0.24,0.54,0.51,0.5,0.65,0.24,0.39,0.27,0.46,0.01,0.08,0.06,0.07,0.67,0.12,0.81,0.41,0.29,0.2,0.64,0.58,0.44,0.64,0.64,0.45,0.71,0.77,0.8,0.68,0.59,0.6,0.01,0.11,0.02,0.5,0.48,0.52,0.52,0.33,0.28,0.28,0.26,0.83,0.11,0.17,0.15,0.4,0.51,0.29,0.54,0.1,0.52,0.5,0.04,0.79,0.48,0.03,0.03,0.83,0.04,0.09,0.43,0.43,0.42,0.62,0.57,0.61,0.58,0.4,0.41,0.25,0.0,0.0,0.28,0.36,0.29,0.45,0.33,0.0105802776398887,0.2169954633309254,0.9864780099596168,0.2380238778877327,0.0422227354627953,0.1612848892609263,0.2410759919803899,0.2173483598999463,0.7564657711068323,0.7984473065819205,0.0156121565585924,0.0735534290223565,0.2327649186927147,0.1148498969165172,-0.0323877705148233,0.5394779467092765,0.2894485889442051,0.04,0.21,0.27,0.0568698767243583,0.0226609957308928,0.7126975398911759,0.5718141429389278,0.0,0.2238220624450621,0.06
0.05,0.67,0.04,0.64,0.5,0.46,0.52,0.61,0.45,0.2,0.07,1.0,0.65,0.82,0.22,0.56,0.2,0.2,0.35,0.62,0.47,0.53,0.37,0.29,0.36,0.27,0.35,0.03,0.19,0.33,0.3,0.48,0.23,0.72,0.58,0.32,0.33,0.54,0.36,0.55,0.49,0.44,0.68,0.69,0.67,0.79,0.68,0.55,0.55,0.02,0.28,0.05,0.46,0.52,0.59,0.64,0.62,0.62,0.63,0.63,0.53,0.6,0.55,0.55,0.72,0.65,0.8,0.54,0.45,0.43,0.5,0.02,0.92,0.58,0.02,0.1,0.69,0.05,0.16,0.66,0.69,0.63,0.81,0.74,0.88,0.75,0.51,0.53,0.11,0.01,0.0,0.57,0.43,0.53,0.64,0.67,0.0318524102848465,0.2174469625939269,0.9507566789009008,0.2407405712494043,-0.0084639062845446,0.0741661644679874,0.2364782429654383,0.2174439705372653,0.623881234691573,0.6619925625564997,0.1043150249290939,0.178918177610969,0.2243948737955106,0.2438404494859686,-0.0218783395588432,0.5238251977648709,0.39377640112747,0.02,0.52,0.08,0.0104316783794885,0.0286954949832795,0.7224180207082154,0.5199346438511165,0.0,0.2374570122184935,0.14
0.03,0.54,0.15,0.68,0.03,0.56,0.49,0.49,0.29,0.33,0.0,0.0,0.18,0.49,0.47,0.35,0.46,0.45,0.32,0.18,0.17,0.2,0.2,0.15,0.32,0.15,0.17,0.06,0.66,0.55,0.59,0.2,0.49,0.34,0.1,0.27,0.45,0.33,0.51,0.27,0.56,0.56,0.62,0.59,0.58,0.59,0.61,0.08,0.0,0.02,0.27,0.01,0.19,0.2,0.34,0.43,0.08,0.07,0.12,0.14,0.56,0.24,0.39,0.38,0.58,0.56,0.59,0.58,0.41,0.49,0.5,0.11,0.27,0.59,0.48,0.84,0.52,0.95,0.36,0.04,0.05,0.07,0.12,0.17,0.18,0.16,0.42,0.2,0.26,0.01,0.0,0.18,0.34,0.51,0.68,0.52,0.0019162252028197,0.2179631407948094,0.956713761919704,0.2418606614410905,-0.0215939172886084,0.2265278888912059,0.1945688200388162,0.218107642584174,0.8360416120476761,0.7480794813706962,-0.1432596547241242,0.5008134437934307,-0.0193761010029945,0.2504514110582219,-0.0175477670337764,0.4504149570301923,0.2608712344447011,0.05,0.13,0.01,0.1125981692676611,0.0131643119021959,1.0294084217973345,0.5246277578316845,0.0,0.2463774569389173,0.54
0.04,0.41,0.6,0.47,0.14,0.06,0.31,0.41,0.25,0.46,0.06,1.0,0.67,0.64,0.26,0.65,0.49,0.15,0.44,0.76,0.82,1.0,0.4,0.25,0.67,0.39,0.57,0.02,0.15,0.14,0.2,0.81,0.32,0.62,0.24,0.72,0.16,0.84,0.4,0.55,0.49,0.47,0.48,0.6,0.63,0.81,0.54,0.71,0.68,0.02,0.33,0.03,0.33,0.42,0.47,0.47,0.26,0.29,0.29,0.27,0.82,0.05,0.3,0.26,0.41,0.6,0.22,0.55,0.09,0.5,0.5,0.03,0.88,0.46,0.28,0.55,0.0,0.06,0.16,0.69,0.74,0.81,0.65,0.67,0.83,0.68,0.51,0.57,1.0,0.01,0.01,0.33,0.44,0.64,0.68,0.63,0.01,0.25,0.98,0.32,0.01,0.17,0.23,0.25,0.67,0.69,0.49,0.0,0.0,0.34,0.01,0.21,0.37,0.02,0.5,1.0,0.0,0.01,0.91,0.0,0.42,0.15,0.21
0.03,0.66,0.03,0.67,0.31,0.42,0.43,0.52,0.28,0.26,0.04,1.0,0.32,0.56,0.43,0.25,0.39,0.74,0.36,0.29,0.22,0.24,0.38,0.21,0.18,0.23,0.31,0.04,0.41,0.42,0.57,0.12,0.68,0.41,0.51,0.25,0.65,0.22,0.49,0.28,0.59,0.57,0.67,0.67,0.66,0.65,0.68,0.36,0.39,0.01,0.18,0.02,0.3,0.33,0.37,0.47,0.26,0.25,0.26,0.3,0.61,0.34,0.45,0.47,0.71,0.64,0.77,0.54,0.49,0.44,0.5,0.02,0.8,0.58,0.03,0.19,0.81,0.06,0.26,0.3,0.3,0.27,0.34,0.36,0.38,0.35,0.66,0.68,0.35,0.0,0.0,0.37,0.6,0.25,0.44,0.79,0.039461897518079,0.217293968961703,0.9785649013248314,0.1795447968550306,0.0282469973923423,0.1274154163950296,0.2826553054556642,0.2175157547338517,0.7789427543649808,0.7910879762534218,0.174053764110457,0.1768622948428904,0.22175901086146,0.2461977353320726,-0.0460254904983524,0.5007250997626913,0.3529639481718474,0.01,0.39,0.02,0.0066393552645436,0.0777362232730125,0.4414425310650285,0.5487162281078086,0.0,0.2192574375278816,0.25
0.06,0.45,0.02,0.84,0.49,0.05,0.89,0.94,0.98,0.27,0.0,0.0,0.19,0.63,0.5,0.65,0.31,0.17,0.38,0.3,0.23,0.24,0.13,0.14,0.18,0.2,0.22,0.07,0.55,0.08,0.11,0.8,0.33,0.35,0.27,0.97,0.21,0.63,0.25,0.94,0.38,0.33,0.35,0.67,0.72,0.73,0.6,0.35,0.48,0.01,0.1,0.03,1.0,0.99,0.95,0.87,0.75,0.62,0.54,0.45,0.81,0.11,0.13,0.11,0.29,0.41,0.26,0.32,0.16,0.6,0.0,0.03,0.9,0.29,0.2,0.13,0.58,0.15,0.34,0.14,0.13,0.14,0.26,0.26,0.28,0.24,0.77,0.42,0.29,0.01,0.01,0.3,0.33,0.17,0.1,0.27,-0.0263534121982375,0.2175426984244379,1.0053214323081607,0.2084574567724606,-0.0623389762850216,0.1432116425852146,0.1680094247271824,0.2181165419748614,0.9944417765625024,0.9999574060094653,0.1700957244513141,0.0243742556798373,0.2987814435823668,0.1307686347967447,-0.0475199175761921,0.5252899569519056,0.3180643876587293,0.04,0.29,0.09,0.0673510969072095,0.0126470087524074,0.9320519143846864,0.5876990064439147,0.0,0.2982230691461026,0.09
0.03,0.48,0.01,0.99,0.03,0.01,0.31,0.39,0.23,0.36,0.04,1.0,0.51,0.71,0.31,0.81,0.42,0.09,0.53,0.48,0.41,0.39,0.22,0.52,0.26,0.52,0.45,0.01,0.06,0.23,0.24,0.31,0.15,0.68,0.63,0.34,0.39,0.41,0.22,0.31,0.23,0.23,0.47,0.86,0.87,0.86,0.71,0.75,0.75,0.0,0.04,0.0,0.04,0.05,0.08,0.09,0.01,0.01,0.01,0.01,0.95,0.02,0.15,0.17,0.52,0.58,0.23,0.83,0.04,0.24,0.5,0.01,0.94,0.78,0.1,0.3,0.48,0.01,0.08,0.21,0.18,0.15,0.41,0.39,0.42,0.39,0.38,0.36,0.47,0.0,0.0,0.07,0.88,0.76,0.62,0.87,0.0428875322375562,0.2178864955757302,0.9409899592322688,0.2452719408531522,0.0110171375262836,0.0720530796506091,0.0707736691744033,0.2173196273588172,0.9650236967610176,0.9262106064142788,0.0602434626427431,0.0331482779535827,-0.0966480817727976,0.0567869395595244,0.0082484040209708,0.4969215275449965,0.2255808641226356,0.09,0.07,0.04,0.0239805634567766,0.0596858307126849,0.8173694018078083,0.2946217711658743,0.0,0.253653556974859,0.04
0.06,0.39,0.04,0.76,0.29,0.76,0.3,0.46,0.26,0.5,0.08,1.0,0.36,0.53,0.07,0.45,0.53,0.31,0.36,0.39,0.36,0.36,0.46,0.28,0.3,0.37,0.47,0.04,0.24,0.63,0.62,0.28,0.5,0.51,0.47,0.22,0.53,0.38,0.45,0.46,0.5,0.5,0.53,0.61,0.62,0.59,0.57,0.45,0.43,0.03,0.32,0.13,0.25,0.3,0.35,0.42,0.68,0.72,0.76,0.85,0.01,0.95,0.36,0.31,0.42,0.59,0.37,0.28,0.34,0.8,0.0,0.12,0.55,0.25,0.14,0.32,0.23,0.12,0.59,0.43,0.43,0.41,0.31,0.41,0.56,0.4,0.35,0.75,0.68,0.01,0.0,1.0,0.37,0.65,0.71,0.63,-0.0443100738268581,0.216572734319582,1.0209681024525314,0.3115238730023644,0.0132398277886464,0.1503031834830586,0.1544400757588868,0.2168216705983057,0.8655794907451545,0.8313835371307541,0.009822241494528,0.3599993659715296,0.0778367596934321,0.2686926209298644,-0.0698863571999801,0.4640801816543376,0.3578295896091376,0.01,0.78,1.0,0.0150608841525724,-0.0350114919848195,0.9389058111794188,0.250943814548937,0.0,0.1467204124271525,0.12
0.3,0.41,0.76,0.38,0.06,0.02,0.46,0.51,0.35,0.44,0.31,1.0,0.18,0.46,0.16,0.33,0.53,0.4,0.47,0.21,0.25,0.37,0.17,0.17,0.18,0.25,0.37,0.39,0.59,0.31,0.43,0.34,0.61,0.36,0.27,0.57,0.36,0.45,0.59,0.48,0.65,0.66,0.51,0.36,0.35,0.37,0.31,0.55,0.51,0.29,0.62,0.03,0.56,0.56,0.57,0.55,0.08,0.07,0.07,0.06,0.94,0.04,0.29,0.25,0.42,0.46,0.39,0.5,0.18,0.46,0.5,0.39,0.64,0.49,0.52,0.56,0.5,0.38,0.25,0.08,0.09,0.11,0.1,0.15,0.16,0.17,0.5,0.31,0.4,0.12,0.04,0.06,0.74,0.58,0.8,0.69,0.07,0.16,0.93,0.18,0.06,0.12,0.24,0.16,0.55,0.68,0.5,0.0,0.0,0.35,0.07,0.86,1.0,0.34,0.14,0.09,0.24,0.03,0.64,1.0,0.51,0.06,0.44
0.03,0.55,0.49,0.56,0.05,0.02,0.44,0.48,0.3,0.38,0.05,1.0,0.13,0.35,0.19,0.31,0.54,0.63,0.42,0.15,0.16,0.22,0.11,0.06,0.18,0.12,0.3,0.07,0.7,0.66,0.66,0.19,0.55,0.23,0.1,0.49,0.47,0.34,0.54,0.39,0.53,0.56,0.63,0.49,0.44,0.37,0.46,0.19,0.08,0.04,0.46,0.0,0.0,0.06,0.11,0.33,0.0,0.0,0.0,0.01,0.77,0.07,0.43,0.41,0.58,0.57,0.58,0.57,0.33,0.47,0.5,0.04,0.72,0.57,0.51,0.78,0.48,0.52,0.37,0.08,0.08,0.09,0.07,0.12,0.14,0.16,0.62,0.43,0.4,0.03,0.0,0.02,0.93,0.66,0.93,0.92,0.0423582812889425,0.2177578317700456,0.9502472848916336,0.1567576801062147,0.007548512465642,0.1167726424733312,0.201022707642697,0.2179183970096962,0.6733779704272467,0.6823164086643856,0.3552450162651317,0.1002766605507419,-0.0126107752066407,0.3606811441722296,-0.0092242195687896,0.4442125824218215,0.269878745033205,0.04,0.19,0.01,0.0509409207190356,0.0441733910922959,0.2211461481014822,0.3643927740465236,0.0,0.1057407317652454,0.6
